league,id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,home_team,away_team,home_goals,away_goals,date,player_assisted,lastAction
EPL,589762,83,BlockedShot,0.874000015258789,0.285,0.04083238169550896,Daichi Kamada,a,6145,OpenPlay,2024,RightFoot,26630,Chelsea,Crystal Palace,1,1,2024-09-01 12:30:00,Ismaila Sarr,Pass
EPL,589763,91,BlockedShot,0.8390000152587891,0.44,0.07419028878211975,Eberechi Eze,a,8706,OpenPlay,2024,RightFoot,26630,Chelsea,Crystal Palace,1,1,2024-09-01 12:30:00,Ismaila Sarr,Pass
EPL,589767,98,BlockedShot,0.9059999847412108,0.5209999847412109,0.103780098259449,Tyrick Mitchell,a,8214,FromCorner,2024,RightFoot,26630,Chelsea,Crystal Palace,1,1,2024-09-01 12:30:00,Ismaila Sarr,Pass
EPL,589903,31,MissedShots,0.8669999694824219,0.5170000076293946,0.07979319989681244,Noussair Mazraoui,h,10696,OpenPlay,2024,RightFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Alejandro Garnacho,Chipped
EPL,589905,38,SavedShot,0.840999984741211,0.3340000152587891,0.03780299797654152,Noussair Mazraoui,h,10696,OpenPlay,2024,RightFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,NA,None
EPL,589907,51,SavedShot,0.825999984741211,0.6359999847412109,0.017393389716744423,Joshua Zirkzee,h,8044,OpenPlay,2024,RightFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Toby Collyer,HeadPass
EPL,589912,62,SavedShot,0.941999969482422,0.5059999847412109,0.4733910858631134,Joshua Zirkzee,h,8044,OpenPlay,2024,Head,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Marcus Rashford,Cross
EPL,589914,72,MissedShots,0.91,0.474000015258789,0.34333536028862,Lisandro Martínez,h,10802,FromCorner,2024,LeftFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Amad Diallo Traore,Cross
EPL,589915,77,MissedShots,0.958000030517578,0.4620000076293945,0.5244500637054443,Joshua Zirkzee,h,8044,OpenPlay,2024,RightFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Marcus Rashford,Cross
EPL,589916,80,MissedShots,0.7930000305175782,0.25799999237060545,0.01336634624749422,Amad Diallo Traore,h,8127,OpenPlay,2024,LeftFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Noussair Mazraoui,Pass
EPL,589917,85,MissedShots,0.7869999694824219,0.26799999237060546,0.011334246024489405,Bruno Fernandes,h,1228,OpenPlay,2024,RightFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Amad Diallo Traore,Pass
EPL,589901,3,MissedShots,0.9030000305175782,0.6580000305175782,0.07869572937488556,Diogo Jota,a,6854,OpenPlay,2024,LeftFoot,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Virgil van Dijk,Pass
EPL,589902,26,MissedShots,0.8719999694824219,0.5459999847412109,0.03541809692978859,Dominik Szoboszlai,a,9788,OpenPlay,2024,Head,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Andrew Robertson,Cross
EPL,589904,34,Goal,0.955999984741211,0.565,0.38760507106781006,Luis Díaz,a,10408,OpenPlay,2024,Head,26631,Manchester United,Liverpool,0,3,2024-09-01 15:00:00,Mohamed Salah,Chipped
